subject,New Code,LLSum,AutoCat
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,724,Cryptocurrency – Trading
★ MONEY MAKING MEGAPACK [Updated 2016] ★,Other,98,Other
★★★ CASHING OUT CC'S with SHOPIFY ★★★,Cashing Out,742,Cashing Out
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1066,Cashing Out
Microservices Flexible Software Architecture 2016,eBooks – Technical,8,Other
"Drug Tutorials (Dmt, Cocaine, Heroin, Mdma, Meth)(Clone)",Drugs – General,466,Drugs – Production
*How to Make Heroin at Home*,Drugs – Production,611,Drugs – Production
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,290,Hacking – General
Sexual Ecstasy from Ancient Wisdom,Other,58,Other
CC And Paypal To Bitcoin,Cashing Out,968,Cashing Out
wells fargo cashout guide to bitcoin,Cashing Out,800,Cashing Out
Remove Negative Items From Your Credit Report Permanently,Modifying Credit,267,Modifying Credit
✔ ⟁ Muscle Exercises Encyclopedia ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,32,eBooks – Other
How to Success!!!!,eBooks – Other,204,Drugs – Production
"BANNED eBooks: Meth Secrets, Grow Weed, Mushrooms & MORE",Drugs – Production,466,Drugs – Production
SPREADING YOUR VIRUS PACK GUIDES,Hacking – Malware Supply Chain,118,Hacking – Malware Supply Chain
♕ BECOME A DOXING GOD ♕,Doxing,293,Doxing
Advanced Persistent Threat Hacking The Art and Science of Hacking Any Organization,Hacking – General,808,Hacking – General
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,597,Cryptocurrency – General
Crime and Punishment by Fyodor Dostoyevsky,eBooks – Other,42,eBooks – Technical
The Age of Cryptocurrency How Bitcoin and Digital Money,Cryptocurrency – General,556,Cryptocurrency – General
My TOP 15 Socks5 Providers + VIDEO Tutorial,Anonymity – Proxies,498,Anonymity – Proxies
How To Make Money Trading Cryptocurrency,Cryptocurrency – Trading,489,Drugs – Production
IPVANISH Premium Account [Lifetime Warranty],Anonymity – VPN,851,Anonymity – VPN
SEO Made Simple Insider Secrets 6th edition 2017,SEO,227,SEO
♕ Collection of Esoteric Ebooks ♕,eBooks – Other,215,eBooks – Other
Idiots Guides 3D Printing 2015,eBooks – Other,14,Other
How To Make A Phisher For A Website,Fraud,489,Drugs – Production
The Worst-Case Scenario Survival Handbook,eBooks – Other,147,Drugs – General
Managing for People Who Hate Managing 2012,eBooks – Other,49,eBooks – Other
Crash Course for the GMAT 4th edition 2015,eBooks – Technical,158,eBooks – Technical
*How To Find Cardable Shops*,Carding,204,Drugs – Production
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
Confident Coding Master the Fundamentals 2017,eBooks – Technical,119,Drugs – General
JavaScript Absolute Beginners Guide 2016,eBooks – Technical,65,eBooks – Technical
♕ How To Make Amphetamine (SPEED) ♕,Drugs – Production,670,Drugs – Production
IPVanish.com ♜Premium Account♜ [LIFETIME WARRANTY],Anonymity – VPN,403,Anonymity – VPN
Liqpay Carding Method,Carding,1732,Carding
CC to Moneygram Cashout GUIDE,Cashing Out,1070,Cashing Out
CARDING TUTORIALS - ALL HERE - 2016,Carding,1654,Carding
Coding Interviews Questions Analysis and Solutions 2012,eBooks – Technical,112,eBooks – Technical
WiFi AUTOMATED CRACKER + VIDEO TUTORIAL,Hacking – Wireless Networks,261,Hacking – Wireless Networks
How to create a CPN Profile and Tri-Merge it,Modifying Credit,473,Modifying Credit
How To Exploit A Online Casino,Hacking – Website,204,Drugs – Production
My TOP 15 Socks5 Providers + VIDEO Tutorial,Anonymity – Proxies,498,Anonymity – Proxies
★WELLS FARGO CASHOUT GUIDE!!!★,Cashing Out,613,Cashing Out
How To Exploit A Online Casino,Hacking – Website,204,Drugs – Production
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1090,Cashing Out
How to Make Counterfeit USD Using the Bleaching Method,Counterfeit Currency,496,Drugs – Production
"BANNED eBooks: Meth Secrets, Grow Weed, Mushrooms & MORE",Drugs – Production,466,Drugs – Production
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,204,Drugs – Production
Book of Forbidden Knowledge,eBooks – Other,180,eBooks – Other
Amazon refund scam [Personal method],Fraud,586,Fraud
Instore Carding Tutorial,Carding,1731,Carding
How To Talk To Absolutely Anyone: Confident Communication,eBooks – Other,257,Drugs – Production
Learning Nessus for Penetration Testing 2014,Hacking – General,63,eBooks – Technical
How To Spoof Your IP Address (ESSENTIAL FOR CARDING),Carding,1633,Carding
A-Z carding explained (Carding for n00bs/dummies),Carding,3239,Carding
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,244,Anonymity – VPN
Pick-a-Book List: C PROGRAMMING Language,eBooks – Technical,598,eBooks – Technical
How to Use Counterfeit Money 2017,Counterfeit Currency,204,Drugs – Production
Let Your Inner Alpha Loose 2015,eBooks – Other,31,Hacking – Malware Supply Chain
PayPal Cashout + PayPal to BTC V.2  + [8 videos],Cashing Out,1934,Cashing Out
Carding EBAY Mega PACK GUIDES,Carding,1648,Carding
Unreal Engine 4 Scripting with C plus plus Cookbook 2016,eBooks – Technical,135,eBooks – Technical
★ The Men's Fitness Exercise Bible ★,Other,136,Other
Cardable casino,Carding,187,Carding
EARN $1000's TRADING FOREX & CRYPTOS★100% LEGAL,Cryptocurrency – Trading,403,Cryptocurrency – Trading
Handbook of Digital Currency Bitcoin Innovation 2015,Cryptocurrency – General,472,Cryptocurrency – General
*How To Find Cardable Shops*,Carding,204,Drugs – Production
Highly Sold Carding - The Complete Tutorial - Updated 2016!!!,Carding,1775,Carding
A Dummies Guide to Cryptocurrencies 2nd edition 2016,Cryptocurrency – General,218,eBooks – Technical
How To Scam On LocalBitcoins,Fraud,549,Fraud
★ [2017] Hacked PayPal to Bitcoin ★,Cashing Out,688,Cashing Out
David Lane (88 precepts),eBooks – Other,20,eBooks – Other
Pick-a-Book List: RUBY Programming and RAILS + SINATRA Frameworks,eBooks – Technical,670,eBooks – Technical
10 Things to avoid when you are carding in the store,Carding,1685,Carding
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,521,Hacking – General
▓▒░ FREE PACK HACK THE PLANET ▓▒░,Hacking – General,156,Hacking – General
♕ Apple Carding Method ♕,Carding,1756,Carding
Homesteading The Complete Guide to Self Sufficiency 2015,eBooks – Other,183,Cashing Out
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1066,Cashing Out
Stay safe with tor MUST HAVE,Anonymity – Tor,340,Anonymity – Tor
"BIGGEST FRAUD PACKAGE ON DEEPWEBCarding,Cashout,Paypal,CC...",Fraud,1365,Cashing Out
Begin to Code with C sharp 2016,eBooks – Technical,104,eBooks – Technical
Guide To Postal Smuggling,Transportation/Stealth,271,Transportation/Stealth
How To Exploit A Online Casino,Hacking – Website,204,Drugs – Production
★ TheShop's MEGAPACK ★,Other,59,Other
How To Hack a Coca Cola Machine,Hacking – General,204,Drugs – Production
OzRort's School of Swindle - Hacking RDPs,Hacking – General,345,Hacking – General
Muscle Building Mania,Other,20,Other
How To Order From Cracked Amazon Accounts,Fraud,204,Drugs – Production
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,84,Anonymity – Other
★EBAY + PAYPAL SCAM ★ NOT CARDING ★ 5K+ MONTH,Fraud,1616,Carding
How to Scam Free Stuff Off Credit Cards (current/tested),Fraud,531,Fraud
cashing out cvv.pdf,Cashing Out,348,Cashing Out
CARDING TUTORIALS - ALL HERE -,Carding,1654,Carding
How to Think About Weird Things,eBooks – Other,204,Drugs – Production
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,758,Cashing Out
♕ DMT: The Spirit Molecule ♕,Drugs – General,267,Drugs – General
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,281,Carding
The Ultimate Fraud Tutorial Pack (2450+ Tutorials),Fraud,486,Fraud
★CVV to BTC Shortest Method (100% suucess rate)★,Cashing Out,495,Cashing Out
AIRVPN.ORG - ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,289,Anonymity – VPN
How To Make Crack and Freebase Cocaine,Drugs – Production,597,Drugs – Production
Never Pay For Internet Again!!!!,Other,46,Other
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1828,Carding
[TUO FR] Faire du cashout de CC vers du cash,Cashing Out,1137,Cashing Out
Your Brain on Food: How Chemicals Control Your Thoughts,eBooks – Other,151,Drugs – Production
Bitcoin Stealing Malware (source Code + Guide),Malware Authorship,445,Cryptocurrency – General
Dumps Carding Tutorial PACK+ICQ Secret Group (For Dumps+Pin),Carding,1829,Carding
Beyond jQuery 2016,eBooks – Technical,30,Cryptocurrency – General
Never Pay For Internet Again!!!!,Other,46,Other
eBook - The Marijuana Growers Guide,Drugs – Production,170,Drugs – General
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1099,Cashing Out
★WELLS FARGO TO BTC!! MAKE THOUSANDS!★,Cashing Out,533,Cashing Out
Hacking the Future Privacy Identity & Anonymity on the Web 2012,Anonymity – Other,317,Hacking – General
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,467,Cashing Out
Before Babylon Beyond Bitcoin 2017,Cryptocurrency – General,482,Cryptocurrency – General
Apple Carding Tutorial,Carding,1762,Carding
CC & PAYPAL to BITCOIN - 10 Different Methods,Cashing Out,983,Cashing Out
♕ BITCOINS MONEY PACK | 16 GUIDES ♕,Cryptocurrency – General,165,Cryptocurrency – General
How to Purify Cocaine!!! Easy Method!!!,Drugs – Production,319,Drugs – Production
2 Paypal cashout methods,Cashing Out,990,Cashing Out
How to create a CPN Profile and Tri-Merge it,Modifying Credit,473,Modifying Credit
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,281,Carding
Sniffers Software Megapack,Hacking – Wireless Networks,23,Other
How To Get Chicks Keep Em Dump Em And Get Em Back Again,Other,204,Drugs – Production
50 Things You're Not Supposed to Know,eBooks – Other,111,Other
CARDING - CC To BTC,Carding,1618,Carding
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,758,Cashing Out
How To Card Microsoft,Carding,204,Drugs – Production
Tibetan Arts of Love - Sexual Ecstasy,Other,68,Other
IPVANISH Premium Account [Lifetime Warranty],Anonymity – VPN,851,Anonymity – VPN
How to get +60 USD with Altcoins 100% LEGAL,Cryptocurrency – General,238,Cryptocurrency – Trading
Growing Elite Marijuana - The Complete Guide,Drugs – Production,255,Drugs – Production
CSS The Definitive Guide 4th edition early release 2017,eBooks – Technical,224,eBooks – Technical
♕ CC Cashout 2017 - Money Circle ♕,Carding,918,Cashing Out
$$$ Cash Out Credit Cards and Gift Cards to Bitcoin - Video,Carding,541,Cashing Out
The Complete Cannabis Cultivator,Drugs – Production,147,Drugs – General
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,744,Cashing Out
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,515,Carding
A Field Guide to Mushrooms,Drugs – General,88,Drugs – Production
CC & Paypal To Bitcoin (Very Easy),Cashing Out,962,Cashing Out
Apple Scam Phishing Website,Fraud,611,Fraud
17 BTC BLOCKCHAIN ACCOUNT,Cryptocurrency – General,404,Cashing Out
How To Encode Track Info To Plastic,Other,257,Drugs – Production
How To Make Drugs (Tutorials Pack),Drugs – Production,497,Drugs – Production
★The Ultimate Cashout Guide Pack-2017★,Cashing Out,557,Cashing Out
✪ ATM Hack to get much more money than you withdraw,Hacking – General,135,Hacking – General
How to Purify Cocaine!!! Easy Method!!!,Drugs – Production,319,Drugs – Production
"iPhone Tips, Tricks, Apps & Hacks - iOS 7",Hacking – Mobile,61,Hacking – Mobile
Visual Studio Tips and Tricks I 2017,eBooks – Technical,112,eBooks – Technical
Liqpay Carding Method,Carding,1732,Carding
★ Money Doubler Script From Hell 666 ★  - HALF PRICE !!!,Other,68,Other
CC-Dumps Balance Checking Tutorial,Cashing Out,136,Carding
Bitcoin Mining Tutorial,Cryptocurrency – General,465,Cryptocurrency – General
An Advanced Laboratory Manual Of Organic Chemistry,Drugs – Production,106,Drugs – Production
Carding with dumps Tuto,Carding,1675,Carding
The Complete Guide to Picking Up Girls On Facebook,eBooks – Other,183,Cashing Out
WesternUnion Carding Method 2017 NOOB FRIENDLY,Carding,1711,Carding
Carding + Hacking Mega Pack---2657 Items,Carding,1640,Carding
ULTIMATE CARDING UNIVERSITY CASHOUT PAYPAL/CC to BTC/WU,Carding,1692,Carding
INTRODUCTION OF HOW TO CASHOUT PAYPAL,Cashing Out,1114,Cashing Out
Alcohol (Drugs: The Straight Facts),Drugs – General,1149,Drugs – General
Apple Scam Phishing Website,Fraud,611,Fraud
Cashout PP Method,Cashing Out,566,Cashing Out
FULLZ PHISHING GUIDE,Fraud,177,Fraud
[PERSONAL METHOD] $500 per day in Bitcoins through SKRILL,Cryptocurrency – General,154,Cryptocurrency – General
[UPDATED 2017] AMAZON + EBAY PACKAGE + FREEBIES,Other,173,Fraud
★ PayPal Ninja's Secrets ★,Other,447,Cashing Out
43 Books on Psilocybin Mushrooms,Drugs – General,181,Drugs – General
My TOP 15 Socks5 Providers + VIDEO Tutorial,Anonymity – Proxies,498,Anonymity – Proxies
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,555,Cryptocurrency – Trading
"INSTORE CARDING, GUIDE-HELP",Carding,1626,Carding
Bitcoin and the Blockchain 2 Entry Level Guides 2017,Cryptocurrency – General,558,Cryptocurrency – General
"[VIDEO PROOFS]HOW WE MAKE $77,400-$158,000 a DAY!99%WinRate!",Other,436,Drugs – Production
+++TOR SITES LIST 72000+ 2017+++,Anonymity – Tor,191,eBooks – Technical
Hacked Paypal To Bitcoin - 2017 tutorial,Cashing Out,688,Cashing Out
Incendiaries - Advanced Improvised Explosives,Weaponry & Explosives,175,Weaponry & Explosives
Paypal to BTC Working Method JULY 2017,Cashing Out,979,Cashing Out
IPVANISH.COM – VPN – ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,632,Anonymity – VPN
365 Days of Ketogenic Diet Recipes,Other,63,Other
Murach's Java Servlets and JSP 3rd edition 2014,eBooks – Technical,402,eBooks – Technical
***CERTIFIED ETHICAL HACKER OFFICIAL COURSE!!***(Clone),Hacking – General,335,Hacking – General
!! -- Double Your Bitcoins x180% in 2 month Ultimate Guide PLUS TUTORIALS -- !!,Cryptocurrency – General,159,Cryptocurrency – General
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
100% LEGAL MAKE THOUSANDS EVERY MONTH,Other,285,Drugs – Production
How To Hack YouTube Accounts,Hacking – Website,204,Drugs – Production
"Baudrillard, Jean (The Spirit of Terrorism)",eBooks – Other,176,Drugs – General
★ MULTIPLY YOUR BITCOINS 8X V1 ★  - HALF PRICE !!!,Cryptocurrency – General,184,Cryptocurrency – General
How to Make People Like You in 90 Seconds or Less,eBooks – Other,499,Drugs – Production
Drugs The Straight Facts - Alcohol,Drugs – General,1149,Drugs – General
Anonymity on the web,Anonymity – Other,119,Drugs – General
50 Android Hacks 2013,Hacking – Mobile,52,Hacking – Mobile
★ TheShop's MEGAPACK ★,Other,59,Other
All About Doxing - A Full Guide,Doxing,322,Doxing
Barcode Fraud | Save alot of money in the supermarkets,Fraud,480,Fraud
★TORSO'S★ Chinese Goods Carding Guide,Carding,1660,Carding
2x VPN Pack,Anonymity – VPN,342,Anonymity – VPN
Transferring funds from a hacked account,Cashing Out,237,Anonymity – VPN
A TO Z MOBILE CHECK FRAUD,Fraud,468,Fraud
Guide for Doble Encryption on TOR + PRIVATORIA.NET - VPN - ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,600,Anonymity – VPN
1984(Audio Book),eBooks – Other,78,eBooks – Other
Pick-a-Book List: C sharp PROGRAMMING Language,eBooks – Technical,623,eBooks – Technical
How to Make Speed [WITH PHOTOS],Drugs – Production,627,Drugs – Production
How To Card Western Union,Carding,204,Drugs – Production
Big List Of Cardable Websites,Carding,202,eBooks – Technical
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
★TORSO'S ★ FRAUD ★ PACKAGE ★,Fraud,486,Fraud
**BYPASS ANY WEBCAM SELFIE VERIFICATION EVEN COINBASE**,Fraud,94,Fraud
Carding Tutorial Pack,Carding,1711,Carding
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1090,Cashing Out
The Bitcoin Guidebook !!!,Cryptocurrency – General,456,Cryptocurrency – General
25 Classic Books,eBooks – Other,17,SEO
Hacking University Computer Hacking and Mobile Hacking 2 2016,Hacking – General,861,Hacking – General
Mega HACK Pack for Beginners 2GB,Hacking – General,174,Hacking – General
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1099,Cashing Out
The Rise and Fall of Communism,eBooks – Other,119,Drugs – General
CARDING UNIVERSITY – CARDING LESSONS,Carding,3373,Carding
Bitcoin Magazine vol. 12,Cryptocurrency – General,460,Cryptocurrency – General
BarryBusiness's  Fraud Pack  *Superdeal*,Fraud,460,Fraud
100% FRESH & GENUINE ANONYMOUS VOICE MAKER,Anonymity – Other,300,Anonymity – Other
How To create Cpns ( PROFESSIONAL SERIES )(Clone,Carding,204,Drugs – Production
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1787,Carding
Learning 2D Game Development with Unity 2015,eBooks – Technical,133,eBooks – Technical
2 ways to cash out PayPal,Cashing Out,828,Cashing Out
"Offer!!! Hacking Megapack Source Code Tools!!! Crypters, Rat",Hacking – General,312,Hacking – General
"300 Secret Recipes - McDonalds, Starbucks, Applebe",Other,154,Other
Glide Customizable Image Loading on Android 2016,eBooks – Other,50,Fraud
"Engels, Condition of the Working Class in England",eBooks – Other,145,eBooks – Other
Pick-10-Book List: JAVA Programming and Web Application Frameworks,eBooks – Technical,745,eBooks – Technical
CC And Paypal To Bitcoin,Cashing Out,968,Cashing Out
★COINBASE BANK+CC CASHOUT GUIDE 2017 FREE LIVE CC★,Cashing Out,565,Cashing Out
Four Futures Life after Capitalism 2016,eBooks – Other,18,Anonymity – VPN
Pick-10-Book List: CompTIA Cert Guides A+ Cloud Essentials Linux+ Mobility+ Network+ Security+ Serve,eBooks – Technical,412,eBooks – Technical
★ HOW TO MAKE MDMA ★,Drugs – Production,599,Drugs – Production
