subject,New Code,LLSum,AutoCat
EARN $1000's TRADING FOREX & CRYPTOS★100% LEGAL,Cryptocurrency – Trading,402,Cryptocurrency – Trading
Handbook of Digital Currency Bitcoin Innovation 2015,Cryptocurrency – General,473,Cryptocurrency – General
*How To Find Cardable Shops*,Carding,192,Carding
Highly Sold Carding - The Complete Tutorial - Updated 2016!!!,Carding,1768,Carding
A Dummies Guide to Cryptocurrencies 2nd edition 2016,Cryptocurrency – General,198,eBooks – Technical
How To Scam On LocalBitcoins,Fraud,548,Fraud
★ [2017] Hacked PayPal to Bitcoin ★,Cashing Out,737,Cashing Out
David Lane (88 precepts),eBooks – Other,20,eBooks – Other
Pick-a-Book List: RUBY Programming and RAILS + SINATRA Frameworks,eBooks – Technical,674,eBooks – Technical
10 Things to avoid when you are carding in the store,Carding,1676,Carding
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,529,Hacking – General
▓▒░ FREE PACK HACK THE PLANET ▓▒░,Hacking – General,169,Hacking – General
♕ Apple Carding Method ♕,Carding,1780,Carding
Homesteading The Complete Guide to Self Sufficiency 2015,eBooks – Other,202,Cashing Out
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1098,Cashing Out
Stay safe with tor MUST HAVE,Anonymity – Tor,341,Anonymity – Tor
"BIGGEST FRAUD PACKAGE ON DEEPWEBCarding,Cashout,Paypal,CC...",Fraud,1397,Cashing Out
Begin to Code with C sharp 2016,eBooks – Technical,118,Cashing Out
Guide To Postal Smuggling,Transportation/Stealth,279,Transportation/Stealth
How To Exploit A Online Casino,Hacking – Website,181,Hacking – Website
★ TheShop's MEGAPACK ★,Other,91,Other
How To Hack a Coca Cola Machine,Hacking – General,182,Hacking – Website
OzRort's School of Swindle - Hacking RDPs,Hacking – General,344,Hacking – General
Muscle Building Mania,Other,20,Other
How To Order From Cracked Amazon Accounts,Fraud,179,Cashing Out
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,94,Anonymity – Other
★EBAY + PAYPAL SCAM ★ NOT CARDING ★ 5K+ MONTH,Fraud,1634,Carding
How to Scam Free Stuff Off Credit Cards (current/tested),Fraud,533,Fraud
cashing out cvv.pdf,Cashing Out,353,Cashing Out
CARDING TUTORIALS - ALL HERE -,Carding,1689,Carding
How to Think About Weird Things,eBooks – Other,118,Cashing Out
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,816,Cashing Out
♕ DMT: The Spirit Molecule ♕,Drugs – General,86,eBooks – Other
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,284,Carding
The Ultimate Fraud Tutorial Pack (2450+ Tutorials),Fraud,487,Fraud
★CVV to BTC Shortest Method (100% suucess rate)★,Cashing Out,541,Cashing Out
AIRVPN.ORG - ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,290,Anonymity – VPN
How To Make Crack and Freebase Cocaine,Drugs – Production,124,Cashing Out
Never Pay For Internet Again!!!!,Other,47,Other
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
[TUO FR] Faire du cashout de CC vers du cash,Cashing Out,1165,Cashing Out
Your Brain on Food: How Chemicals Control Your Thoughts,eBooks – Other,91,Modifying Credit
Bitcoin Stealing Malware (source Code + Guide),Malware Authorship,452,Cryptocurrency – General
Dumps Carding Tutorial PACK+ICQ Secret Group (For Dumps+Pin),Carding,1853,Carding
Beyond jQuery 2016,eBooks – Technical,30,Cryptocurrency – General
Never Pay For Internet Again!!!!,Other,47,Other
eBook - The Marijuana Growers Guide,Drugs – Production,97,eBooks – Other
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1126,Cashing Out
★WELLS FARGO TO BTC!! MAKE THOUSANDS!★,Cashing Out,578,Cashing Out
Hacking the Future Privacy Identity & Anonymity on the Web 2012,Anonymity – Other,336,Hacking – General
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,477,Cashing Out
Before Babylon Beyond Bitcoin 2017,Cryptocurrency – General,483,Cryptocurrency – General
Apple Carding Tutorial,Carding,1784,Carding
CC & PAYPAL to BITCOIN - 10 Different Methods,Cashing Out,1039,Cashing Out
♕ BITCOINS MONEY PACK | 16 GUIDES ♕,Cryptocurrency – General,171,Cryptocurrency – General
How to Purify Cocaine!!! Easy Method!!!,Drugs – Production,139,Cashing Out
2 Paypal cashout methods,Cashing Out,1014,Cashing Out
How to create a CPN Profile and Tri-Merge it,Modifying Credit,488,Modifying Credit
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,284,Carding
Sniffers Software Megapack,Hacking – Wireless Networks,27,Other
How To Get Chicks Keep Em Dump Em And Get Em Back Again,Other,155,Other
50 Things You're Not Supposed to Know,eBooks – Other,112,Other
CARDING - CC To BTC,Carding,1638,Carding
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,816,Cashing Out
How To Card Microsoft,Carding,154,Carding
Tibetan Arts of Love - Sexual Ecstasy,Other,78,Other
IPVANISH Premium Account [Lifetime Warranty],Anonymity – VPN,855,Anonymity – VPN
How to get +60 USD with Altcoins 100% LEGAL,Cryptocurrency – General,238,Cryptocurrency – Trading
Growing Elite Marijuana - The Complete Guide,Drugs – Production,101,Cashing Out
CSS The Definitive Guide 4th edition early release 2017,eBooks – Technical,204,eBooks – Technical
♕ CC Cashout 2017 - Money Circle ♕,Carding,942,Cashing Out
$$$ Cash Out Credit Cards and Gift Cards to Bitcoin - Video,Carding,592,Cashing Out
The Complete Cannabis Cultivator,Drugs – Production,86,eBooks – Other
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,758,Cashing Out
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,528,Carding
A Field Guide to Mushrooms,Drugs – General,138,Cashing Out
CC & Paypal To Bitcoin (Very Easy),Cashing Out,1018,Cashing Out
Apple Scam Phishing Website,Fraud,601,Fraud
17 BTC BLOCKCHAIN ACCOUNT,Cryptocurrency – General,411,Cashing Out
How To Encode Track Info To Plastic,Other,219,Cashing Out
How To Make Drugs (Tutorials Pack),Drugs – Production,133,Cashing Out
★The Ultimate Cashout Guide Pack-2017★,Cashing Out,587,Cashing Out
✪ ATM Hack to get much more money than you withdraw,Hacking – General,138,Hacking – Website
How to Purify Cocaine!!! Easy Method!!!,Drugs – Production,139,Cashing Out
"iPhone Tips, Tricks, Apps & Hacks - iOS 7",Hacking – Mobile,61,Hacking – Mobile
Visual Studio Tips and Tricks I 2017,eBooks – Technical,102,eBooks – Technical
Liqpay Carding Method,Carding,1756,Carding
★ Money Doubler Script From Hell 666 ★  - HALF PRICE !!!,Other,52,Cryptocurrency – Trading
CC-Dumps Balance Checking Tutorial,Cashing Out,139,Carding
Bitcoin Mining Tutorial,Cryptocurrency – General,466,Cryptocurrency – General
An Advanced Laboratory Manual Of Organic Chemistry,Drugs – Production,66,eBooks – Other
Carding with dumps Tuto,Carding,1695,Carding
The Complete Guide to Picking Up Girls On Facebook,eBooks – Other,202,Cashing Out
WesternUnion Carding Method 2017 NOOB FRIENDLY,Carding,1735,Carding
Carding + Hacking Mega Pack---2657 Items,Carding,1658,Carding
ULTIMATE CARDING UNIVERSITY CASHOUT PAYPAL/CC to BTC/WU,Carding,1712,Carding
INTRODUCTION OF HOW TO CASHOUT PAYPAL,Cashing Out,1145,Cashing Out
Alcohol (Drugs: The Straight Facts),Drugs – General,86,eBooks – Other
Apple Scam Phishing Website,Fraud,601,Fraud
Cashout PP Method,Cashing Out,584,Cashing Out
FULLZ PHISHING GUIDE,Fraud,177,Fraud
[PERSONAL METHOD] $500 per day in Bitcoins through SKRILL,Cryptocurrency – General,155,Cryptocurrency – General
[UPDATED 2017] AMAZON + EBAY PACKAGE + FREEBIES,Other,124,Fraud
★ PayPal Ninja's Secrets ★,Other,455,Cashing Out
43 Books on Psilocybin Mushrooms,Drugs – General,50,Fraud
My TOP 15 Socks5 Providers + VIDEO Tutorial,Anonymity – Proxies,503,Anonymity – Proxies
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,575,Cryptocurrency – Trading
"INSTORE CARDING, GUIDE-HELP",Carding,1645,Carding
Bitcoin and the Blockchain 2 Entry Level Guides 2017,Cryptocurrency – General,575,Cryptocurrency – General
"[VIDEO PROOFS]HOW WE MAKE $77,400-$158,000 a DAY!99%WinRate!",Other,104,Other
+++TOR SITES LIST 72000+ 2017+++,Anonymity – Tor,198,eBooks – Technical
Hacked Paypal To Bitcoin - 2017 tutorial,Cashing Out,737,Cashing Out
Incendiaries - Advanced Improvised Explosives,Weaponry & Explosives,177,Weaponry & Explosives
Paypal to BTC Working Method JULY 2017,Cashing Out,1034,Cashing Out
IPVANISH.COM – VPN – ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,634,Anonymity – VPN
365 Days of Ketogenic Diet Recipes,Other,85,Other
Murach's Java Servlets and JSP 3rd edition 2014,eBooks – Technical,386,eBooks – Technical
***CERTIFIED ETHICAL HACKER OFFICIAL COURSE!!***(Clone),Hacking – General,335,Hacking – General
!! -- Double Your Bitcoins x180% in 2 month Ultimate Guide PLUS TUTORIALS -- !!,Cryptocurrency – General,165,Cryptocurrency – General
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
100% LEGAL MAKE THOUSANDS EVERY MONTH,Other,277,Cryptocurrency – Trading
How To Hack YouTube Accounts,Hacking – Website,219,Hacking – Website
"Baudrillard, Jean (The Spirit of Terrorism)",eBooks – Other,182,eBooks – Other
★ MULTIPLY YOUR BITCOINS 8X V1 ★  - HALF PRICE !!!,Cryptocurrency – General,184,Cryptocurrency – General
How to Make People Like You in 90 Seconds or Less,eBooks – Other,122,eBooks – Other
Drugs The Straight Facts - Alcohol,Drugs – General,86,eBooks – Other
Anonymity on the web,Anonymity – Other,86,eBooks – Other
50 Android Hacks 2013,Hacking – Mobile,52,Hacking – Mobile
★ TheShop's MEGAPACK ★,Other,91,Other
All About Doxing - A Full Guide,Doxing,333,Doxing
Barcode Fraud | Save alot of money in the supermarkets,Fraud,476,Fraud
★TORSO'S★ Chinese Goods Carding Guide,Carding,1679,Carding
2x VPN Pack,Anonymity – VPN,343,Anonymity – VPN
Transferring funds from a hacked account,Cashing Out,238,Anonymity – VPN
A TO Z MOBILE CHECK FRAUD,Fraud,469,Fraud
Guide for Doble Encryption on TOR + PRIVATORIA.NET - VPN - ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,600,Anonymity – VPN
1984(Audio Book),eBooks – Other,78,eBooks – Other
Pick-a-Book List: C sharp PROGRAMMING Language,eBooks – Technical,625,eBooks – Technical
How to Make Speed [WITH PHOTOS],Drugs – Production,135,Cashing Out
How To Card Western Union,Carding,179,Carding
Big List Of Cardable Websites,Carding,207,eBooks – Technical
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
★TORSO'S ★ FRAUD ★ PACKAGE ★,Fraud,533,Fraud
**BYPASS ANY WEBCAM SELFIE VERIFICATION EVEN COINBASE**,Fraud,94,Fraud
Carding Tutorial Pack,Carding,1733,Carding
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1115,Cashing Out
The Bitcoin Guidebook !!!,Cryptocurrency – General,484,Cryptocurrency – General
25 Classic Books,eBooks – Other,17,SEO
Hacking University Computer Hacking and Mobile Hacking 2 2016,Hacking – General,858,Hacking – General
Mega HACK Pack for Beginners 2GB,Hacking – General,178,Hacking – General
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1126,Cashing Out
The Rise and Fall of Communism,eBooks – Other,152,eBooks – Other
CARDING UNIVERSITY – CARDING LESSONS,Carding,3413,Carding
Bitcoin Magazine vol. 12,Cryptocurrency – General,461,Cryptocurrency – General
BarryBusiness's  Fraud Pack  *Superdeal*,Fraud,466,Fraud
100% FRESH & GENUINE ANONYMOUS VOICE MAKER,Anonymity – Other,306,Anonymity – Other
How To create Cpns ( PROFESSIONAL SERIES )(Clone,Carding,197,Modifying Credit
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1809,Carding
Learning 2D Game Development with Unity 2015,eBooks – Technical,128,eBooks – Technical
2 ways to cash out PayPal,Cashing Out,879,Cashing Out
"Offer!!! Hacking Megapack Source Code Tools!!! Crypters, Rat",Hacking – General,314,Hacking – General
"300 Secret Recipes - McDonalds, Starbucks, Applebe",Other,194,Other
Glide Customizable Image Loading on Android 2016,eBooks – Other,50,Fraud
"Engels, Condition of the Working Class in England",eBooks – Other,182,eBooks – Other
Pick-10-Book List: JAVA Programming and Web Application Frameworks,eBooks – Technical,746,eBooks – Technical
CC And Paypal To Bitcoin,Cashing Out,1024,Cashing Out
★COINBASE BANK+CC CASHOUT GUIDE 2017 FREE LIVE CC★,Cashing Out,595,Cashing Out
Four Futures Life after Capitalism 2016,eBooks – Other,19,Anonymity – VPN
Pick-10-Book List: CompTIA Cert Guides A+ Cloud Essentials Linux+ Mobility+ Network+ Security+ Serve,eBooks – Technical,383,eBooks – Technical
★ HOW TO MAKE MDMA ★,Drugs – Production,118,Cashing Out
Learning Network Forensics 2016,Digital Forensics,348,Digital Forensics
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1809,Carding
BUY BITCOIN WITH HACKED CREDIT CARD ! NO ID ! INSTANT ! EASY,Cashing Out,431,Cryptocurrency – General
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,744,Cryptocurrency – Trading
A Complete MDMA Synthesis for The First Time Chemist,Drugs – Production,99,eBooks – Other
CASH OUT CC to BTC 2017,Cashing Out,1219,Cashing Out
"2017 ULTRA-FRAUD PACK: CARD, HACK, MORE",Fraud,139,Carding
★EZ Cash techniques★ EBOOK,eBooks – Other,84,Cashing Out
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,529,Hacking – General
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,758,Cashing Out
Drugs The Straight Facts - Inhalants,Drugs – General,86,eBooks – Other
The Anarchist Cookbook,eBooks – Other,172,Weaponry & Explosives
"NEW PRIVATE CC TO BTC GUIDE (AMAZON, ITUNES, EBAY)",Cashing Out,971,Cashing Out
"13GB of PSDs - Fake bills, Scans, Passports, DL &",Counterfeit Currency,183,Counterfeit Currency
Xcode 6 Start to Finish iOS and OS X Development 2015,eBooks – Technical,133,eBooks – Technical
Pick-a-Book List: (ISC)2 Cert Guides (CAP CCFP CISSP CSSLP ISSAP ISSEP ISSMP SSCP),eBooks – Technical,414,eBooks – Technical
2017 ULTIMATE MOBILE CARDING SETUP>>STOP FAILING AT CARDING,Carding,3250,Carding
100% anonymous.,Anonymity – Other,214,Anonymity – Other
How To Stop Getting Panic Attacks,eBooks – Other,118,Cashing Out
CASH OUT CVVS WITH NETELLER AND PAYPAL,Cashing Out,825,Cashing Out
**DECEMBER *2016-2017 BIGGEST FRAUD PACKAGE ON THE MARKET *,Fraud,653,Fraud
AMAZING The Ultimate Asset Protection & Privacy,Anonymity – Other,177,Anonymity – Other
Hack Proof Your Life Now The New Cybersecurity Rules 2016,Anonymity – Other,117,Hacking – Website
3D Printing Template for Liberator Handgun,Weaponry & Explosives,29,PGP/GPG
Homemade C-4: A Recipe For Survival,Weaponry & Explosives,161,Weaponry & Explosives
Authentic Australian Passport/License Scan of Same Person,Resources – Identity Documents,181,Resources – Identity Documents
Predictive Analytics The Power to Predict 2nd edition 2016,eBooks – Technical,217,eBooks – Technical
Authentic Australian Passport/License Scan of Same Person,Resources – Identity Documents,181,Resources – Identity Documents
"Pick-10-Book List: VIRTUALIZATION, VIRTUAL MACHINES and VIRTUAL REALITY",eBooks – Technical,392,eBooks – Technical
AMAZON TO BTC GUIDE,Cashing Out,549,Cashing Out
ULTIMATE CRYPTO CURRENCY TRADING SIGNALS [LIFE] EASY PROFITS,Cryptocurrency – Trading,368,Cryptocurrency – Trading
★TORSO'S ★ FRAUD ★ PACKAGE ★,Fraud,533,Fraud
01-04-20-politische-biographie (buy 1 get 1 free),eBooks – Other,87,Fraud
"List Of Cardable Sites (20,000+)",Carding,304,Carding
★ The FBI Hacking & Forensic Toolkit ★,Hacking – General,318,Hacking – General
Transfer Balance from Hacked PayPals TUT,Cashing Out,312,Cashing Out
[INSTANT] Ansible-From Beginner to Pro [EBOOK],eBooks – Other,101,Cashing Out
Alcohol (Drugs: The Straight Facts),Drugs – General,86,eBooks – Other
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1098,Cashing Out
"★ULTIMATE GUIDE ★ Darkweb, Anonymity, Carding ,Cash Out",Carding,1647,Carding
Cashout CC to BITCOIN DIRECTLY - LIMITED GUIDE,Cashing Out,1166,Cashing Out
VMware Software for Carding + KEY Original Price $299,Carding,1727,Carding
The Basics of Digital Forensics The Primer,Digital Forensics,422,Digital Forensics
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1805,Carding
How to Get a New Credit Report Identity (Tested in USA),Modifying Credit,268,Cashing Out
French series : TUTO pour carder la FNAC,Carding,167,Carding
"BANNED eBooks: Meth Secrets, Grow Weed, Mushrooms & MORE",Drugs – Production,118,eBooks – Other
★EBAY + PAYPAL SCAM ★ NOT CARDING ★ 5K+ MONTH,Fraud,1634,Carding
1984 by George Orwell,eBooks – Other,40,eBooks – Other
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,192,Cryptocurrency – General
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,300,Carding
♕ BECOME A DOXING GOD ♕,Doxing,296,Doxing
How To Make A Phishing Website,Fraud,245,Fraud
How To Make Cocaine,Drugs – Production,118,Cashing Out
Methods to getting bitcoins without mining,Cryptocurrency – General,163,Cryptocurrency – General
1000 Hacking Tutorials,Hacking – General,306,Hacking – General
MAKE $6K DAY BUYING ETHEREUM WITH CC OR PAYPAL,Cashing Out,929,Cashing Out
1 Guide to Safely dosing 25i-NBOMe ***2016***,Drugs – General,138,Cashing Out
Badass Prepper's Handbook Everything You Need to Know,eBooks – Other,101,Cashing Out
Big History 2016,eBooks – Other,27,Carding
Operating System Forensics 2016,Digital Forensics,333,Digital Forensics
CS:GO Scamming Method 2017,Fraud,156,Fraud
My TOP 15 Socks5 Providers + VIDEO Tutorial,Anonymity – Proxies,503,Anonymity – Proxies
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,537,Fraud
btc-from-cc-pp,Cashing Out,8,Cashing Out
EARN 100K + IN 4-6 WEEKS★COMPANY FRAUD BTC CASHOUT★,Fraud,468,Fraud
Paypal transfer + cashout money guide,Cashing Out,1173,Cashing Out
Coding for Beginners in easy steps Basic Programming for All Age,eBooks – Technical,338,eBooks – Technical
★important★ Tips For Carding Safely 2017,Carding,1647,Carding
BIGGEST FRAUDPACK OF 2017!! EVERYTHING YOU NEED!,Fraud,88,eBooks – Other
Poor Man's RPG - Shoulder Fired Anti-Tank Weapon,Weaponry & Explosives,110,Weaponry & Explosives
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,558,Hacking – General
70 whoring websites,eWhoring,12,Carding
